UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
161808.500,12,120.63,326.9,39°32.229648 N,122°19.611420 W,0,1,0,0,91.00,-1.37,447033.000,1,436.000,14642.45,1.29,0.13,-5.26,-1.13402745540155,93.08,0.100,1.17,500,13.5,0,0.150000005960464,255,98.20,5356,-50.00,39,255,1.30,-1.29,-0.12,119.70,3.83999991416931,118.00,39.0,87,208.759994506836,244.399993896484,55.69,18.85,2.17557001113892
161808.600,12,121.31,324.8,39°32.231106 N,122°19.612830 W,0,1,0,0,90.99,-1.33,447133.000,1,436.100,14645.81,1.28,0.19,-5.30,-1.09798620098423,97.01,0.100,1.20,500,13.5,0,0.150000005960464,255,98.20,5385,-50.00,39,255,1.30,-1.29,-0.12,120.20,3.89000010490417,118.00,36.0,89,208.759994506836,244.399993896484,56.42,18.85,2.17557001113892
161808.700,12,121.49,322.8,39°32.232528 N,122°19.614306 W,0,1,0,0,90.98,-1.30,447233.000,1,436.200,14649.18,1.21,0.05,-5.34,-1.0667632460552,97.61,0.100,1.20,500,13.5,0,0.0700000002980232,255,98.20,5385,-50.00,39,255,1.30,-1.29,-0.12,120.50,3.86999988555908,118.00,31.0,91,208.759994506836,244.399993896484,56.13,18.85,1.01526594161987
161808.800,12,123.08,321.0,39°32.233944 N,122°19.615866 W,0,1,0,0,90.99,-1.22,447333.000,1,436.300,14652.58,1.08,0.45,-5.38,-0.994442819537876,102.96,0.100,1.20,500,13.5,0,0.170000001788139,255,98.20,5421,-50.00,39,255,1.40,-1.29,-0.12,120.90,3.89000010490417,118.00,31.0,91,208.759994506836,244.399993896484,56.42,20.31,2.46564602851868
161808.900,12,123.43,318.9,39°32.235306 N,122°19.617498 W,0,1,0,0,91.00,-1.19,447433.000,1,436.400,14656.01,1.30,0.10,-5.41,-0.962465467095509,101.36,0.100,1.21,500,13.5,0,0.200000002980232,255,98.20,5447,-50.00,39,255,1.30,-1.05,-0.04,121.50,3.80999994277954,118.00,30.0,91,208.759994506836,244.399993896484,55.26,18.85,2.90075993537903
161809.000,12,123.42,317.1,39°32.236632 N,122°19.619172 W,0,1,0,0,90.98,-1.15,447533.000,1,436.500,14659.43,1.05,0.00,-5.44,-0.933383027337104,101.12,0.100,1.17,500,13.5,0,0.209999993443489,255,98.20,5453,-50.00,39,255,1.30,-1.05,-0.04,122.50,3.83999991416931,118.00,30.0,94,208.759994506836,244.399993896484,55.69,18.85,3.0457980632782
161809.100,12,123.90,315.5,39°32.237928 N,122°19.620900 W,0,1,0,0,90.96,-1.15,447633.000,1,436.600,14662.87,1.00,0.13,-5.48,-0.929797091155628,101.79,0.100,1.14,500,13.5,0,0.180000007152557,255,98.20,5468,-50.00,39,255,1.40,-1.05,-0.04,123.30,3.82999992370605,118.00,29.0,99,208.759994506836,244.399993896484,55.55,20.31,2.61068391799927
161809.200,12,124.37,314.1,39°32.239200 N,122°19.622676 W,0,1,0,0,90.93,-1.15,447733.000,1,436.700,14666.32,0.86,0.13,-5.51,-0.926275840442554,108.28,0.100,1.09,500,13.5,0,0.200000002980232,255,98.20,5506,-50.00,39,255,1.40,-1.05,-0.04,124.30,3.8199999332428,118.00,27.0,99,208.759994506836,244.399993896484,55.40,20.31,2.90075993537903
161809.300,12,124.68,312.2,39°32.240418 N,122°19.624530 W,0,1,0,0,90.94,-1.08,447833.000,1,436.800,14669.78,1.19,0.09,-5.54,-0.866224464424642,110.27,0.100,1.11,500,13.5,0,0.159999996423721,255,98.20,5506,-50.00,39,255,1.40,-0.90,-0.02,124.60,3.76999998092651,118.00,27.0,99,208.759994506836,244.399993896484,54.68,20.31,2.32060790061951
161809.400,12,125.70,310.8,39°32.241624 N,122°19.626426 W,0,1,0,0,90.94,-1.04,447933.000,1,436.900,14673.25,0.87,0.29,-5.58,-0.83056214100463,116.90,0.100,1.07,500,13.5,0,0.150000005960464,255,98.20,5583,-50.00,39,255,1.40,-0.90,-0.02,125.50,3.75,118.00,28.0,99,208.759994506836,244.399993896484,54.39,20.31,2.17557001113892
161809.500,12,126.39,309.4,39°32.242806 N,122°19.628370 W,0,1,0,0,90.94,-1.04,448033.000,1,437.000,14676.75,0.85,0.20,-5.61,-0.826021251849449,121.79,0.100,1.03,500,13.5,0,0.259999990463257,255,98.20,5573,-50.00,39,255,1.40,-0.90,-0.02,126.30,3.84999990463257,118.00,30.0,99,208.759994506836,244.399993896484,55.84,20.31,3.77098798751831
161809.600,12,127.01,307.8,39°32.243952 N,122°19.630362 W,0,1,0,0,91.00,-0.94,448133.000,1,437.100,14680.27,1.02,0.18,-5.64,-0.736961451247165,127.89,0.100,1.03,500,13.5,0,0.150000005960464,255,98.20,5612,-50.00,39,255,1.40,-0.90,-0.02,126.90,3.86999988555908,118.00,31.0,99,208.759994506836,244.399993896484,56.13,20.31,2.17557001113892
161809.700,12,127.65,306.6,39°32.245080 N,122°19.632384 W,0,1,0,0,91.01,-0.90,448233.000,1,437.200,14683.81,0.73,0.18,-5.66,-0.705080496690039,135.37,0.100,0.98,500,13.5,0,0.189999997615814,255,98.20,5612,-50.00,39,255,1.40,-0.77,-0.05,128.00,3.88000011444092,118.00,32.0,99,208.759994506836,244.399993896484,56.27,20.31,2.75572204589844
161809.800,12,128.34,305.3,39°32.246172 N,122°19.634460 W,0,1,0,0,91.04,-0.83,448333.000,1,437.300,14687.37,0.85,0.20,-5.69,-0.645141183070498,140.09,0.100,0.96,500,13.5,0,0.159999996423721,255,98.20,5705,-50.00,39,255,1.40,-0.77,-0.05,128.10,3.84999990463257,118.00,32.0,99,208.759994506836,244.399993896484,55.84,20.31,2.32060790061951
161809.900,12,129.05,304.0,39°32.247240 N,122°19.636572 W,0,1,0,0,91.07,-0.76,448433.000,1,437.400,14690.94,0.83,0.20,-5.72,-0.585805831712552,142.14,0.100,0.94,500,13.5,0,0.230000004172325,255,98.20,5752,-50.00,39,255,1.40,-0.77,-0.05,128.90,3.91000008583069,118.00,33.0,99,208.759994506836,244.399993896484,56.71,20.31,3.33587408065796
161810.000,12,129.75,302.6,39°32.248266 N,122°19.638738 W,0,1,0,0,91.12,-0.68,448533.000,1,437.500,14694.54,0.91,0.20,-5.74,-0.527175756081019,150.60,0.100,0.93,500,13.5,0,0.200000002980232,255,98.20,5801,-50.00,39,255,1.40,-0.77,-0.05,129.90,3.94000005722046,118.00,33.0,99,208.759994506836,244.399993896484,57.14,20.31,2.90075993537903
161810.100,12,130.47,300.9,39°32.249244 N,122°19.640952 W,0,1,0,0,91.20,-0.58,448633.000,1,437.600,14698.15,1.06,0.20,-5.76,-0.441487567832725,147.82,0.100,0.96,500,13.5,0,0.239999994635582,255,98.20,5801,-50.00,39,255,1.40,-0.95,-0.10,130.60,3.95000004768372,118.00,31.0,99,208.759994506836,244.399993896484,57.29,20.31,3.48091197013855
161810.200,12,131.30,299.7,39°32.250204 N,122°19.643202 W,0,1,0,0,91.26,-0.47,448733.000,1,437.700,14701.79,0.84,0.24,-5.78,-0.356438358251015,149.86,0.100,0.95,500,13.5,0,0.180000007152557,255,98.20,5825,-50.00,39,255,1.40,-0.95,-0.10,131.30,4.03000020980835,118.00,29.0,99,208.759994506836,244.399993896484,58.45,20.31,2.61068391799927
161810.300,12,131.85,298.4,39°32.251122 N,122°19.645482 W,0,1,0,0,91.32,-0.40,448833.000,1,437.800,14705.44,0.79,0.16,-5.80,-0.300341296928328,157.05,0.100,0.91,500,13.5,0,0.150000005960464,255,98.20,5915,-50.00,39,255,1.40,-0.95,-0.10,132.00,3.99000000953674,118.00,29.0,99,208.759994506836,244.399993896484,57.87,20.31,2.17557001113892
161810.400,12,132.36,296.9,39°32.251998 N,122°19.647810 W,0,1,0,0,91.36,-0.32,448933.000,1,437.900,14709.11,1.03,0.14,-5.81,-0.244790643557624,150.98,0.100,0.94,500,13.5,0,0.180000007152557,255,98.20,5850,-50.00,39,255,1.40,-0.95,-0.10,132.40,3.99000000953674,118.00,26.0,99,208.759994506836,244.399993896484,57.87,20.31,2.61068391799927
161810.500,12,133.18,295.4,39°32.252832 N,122°19.650180 W,0,1,0,0,91.41,-0.25,449033.000,1,438.000,14712.80,0.95,0.23,-5.82,-0.189220441814714,150.23,0.100,0.95,500,13.5,0,0.230000004172325,255,98.20,5951,-50.00,39,255,1.40,-0.81,-0.06,133.00,4,118.00,25.0,99,208.759994506836,244.399993896484,58.02,20.31,3.33587408065796
161810.600,12,133.90,294.3,39°32.253636 N,122°19.652580 W,0,1,0,0,91.48,-0.18,449133.000,1,438.100,14716.51,0.75,0.20,-5.83,-0.134433698046977,153.56,0.100,0.92,500,13.5,0,0.159999996423721,255,98.20,5951,-50.00,39,255,1.40,-0.81,-0.06,134.30,4.05999994277954,118.00,25.0,99,208.759994506836,244.399993896484,58.89,20.31,2.32060790061951
161810.700,12,134.82,292.3,39°32.254368 N,122°19.655052 W,0,1,0,0,91.64,0.04,449233.000,1,438.200,14720.24,1.31,0.26,-5.84,0.0267022696929239,146.24,0.100,1.00,500,13.5,0,0.159999996423721,255,98.20,5930,-50.00,39,255,1.40,-0.81,-0.06,134.90,4.01000022888184,118.00,24.0,99,208.759994506836,244.399993896484,58.16,20.31,2.32060790061951
161810.800,12,135.74,291.2,39°32.255088 N,122°19.657536 W,0,1,0,0,91.80,0.25,449333.000,1,438.300,14724.00,0.72,0.26,-5.85,0.185651770322238,155.76,0.100,0.96,500,13.5,0,0.219999998807907,255,98.20,5960,-50.00,39,255,1.40,-0.81,-0.06,135.60,4.05000019073486,118.00,26.0,99,208.759994506836,244.399993896484,58.74,20.31,3.19083595275879
161810.900,12,136.35,290.4,39°32.255790 N,122°19.660044 W,0,1,0,0,91.88,0.36,449433.000,1,438.400,14727.78,0.60,0.17,-5.85,0.264026402640264,163.22,0.100,0.89,500,13.5,0,0.189999997615814,255,98.20,6023,-50.00,39,255,1.50,-0.71,-0.07,136.50,3.98000001907349,118.00,22.0,99,208.759994506836,244.399993896484,57.73,21.76,2.75572204589844
161811.000,12,136.90,289.0,39°32.256444 N,122°19.662582 W,0,1,0,0,92.07,0.54,449533.000,1,438.500,14731.57,0.91,0.16,-5.84,0.394436977736224,161.76,0.100,0.89,500,13.5,0,0.119999997317791,255,98.20,6092,-50.00,39,255,1.50,-0.71,-0.07,136.70,4.05000019073486,118.00,20.0,99,208.759994506836,244.399993896484,58.74,21.76,1.74045598506927
161811.100,12,137.42,288.0,39°32.257074 N,122°19.665144 W,0,1,0,0,92.23,0.76,449633.000,1,438.600,14735.38,0.70,0.15,-5.83,0.550154276066834,172.25,0.100,0.85,500,13.5,0,0.200000002980232,255,98.20,6092,-50.00,39,255,1.50,-0.71,-0.07,137.70,4.03000020980835,118.00,20.0,99,208.759994506836,244.399993896484,58.45,21.76,2.90075993537903
161811.200,12,138.12,286.9,39°32.257662 N,122°19.667736 W,0,1,0,0,92.45,0.97,449733.000,1,438.700,14739.21,0.74,0.20,-5.82,0.703730786773916,180.42,0.100,0.84,500,13.5,0,0.200000002980232,255,98.20,6095,-50.00,39,255,1.50,-0.71,-0.07,138.30,4.01000022888184,118.00,16.0,99,208.759994506836,244.399993896484,58.16,21.76,2.90075993537903
161811.300,12,139.04,286.1,39°32.258232 N,122°19.670352 W,0,1,0,0,92.61,1.15,449833.000,1,438.800,14743.06,0.53,0.26,-5.80,0.828520673460728,189.86,0.100,0.79,500,13.5,0,0.189999997615814,255,98.20,6113,-50.00,39,255,1.50,-0.41,0.01,139.00,3.83999991416931,118.00,5.0,99,208.759994506836,244.399993896484,55.69,21.76,2.75572204589844
161811.400,12,139.64,285.4,39°32.258778 N,122°19.672986 W,0,1,0,0,92.75,1.30,449933.000,1,438.900,14746.93,0.50,0.17,-5.78,0.928074245939675,224.95,0.100,0.73,500,13.5,0,0.180000007152557,255,98.20,6160,-50.00,39,255,1.50,-0.41,0.01,139.80,3.91000008583069,118.00,1.0,99,208.759994506836,244.399993896484,56.71,21.76,2.61068391799927
161811.500,12,140.36,284.8,39°32.259312 N,122°19.675638 W,0,1,0,0,92.93,1.48,450033.000,1,439.000,14750.82,0.39,0.20,-5.75,1.0516041237701,244.40,0.100,0.67,500,13.5,0,0.129999995231628,255,98.20,6240,-50.00,39,255,1.50,-0.41,0.01,140.50,3.97000002861023,118.00,1.0,99,208.759994506836,244.399993896484,57.58,21.76,1.88549399375916
161811.600,12,141.17,284.7,39°32.259846 N,122°19.678302 W,0,1,0,0,93.06,1.58,450133.000,1,439.100,14754.73,0.12,0.23,-5.71,1.12207527254953,276.98,0.100,0.58,500,13.5,0,0.0900000035762787,255,98.20,6240,-50.00,39,255,1.50,-0.41,0.01,141.30,4.01999998092651,118.00,-1024.0,99,208.759994506836,244.399993896484,58.31,21.76,1.30534195899963
161811.700,12,141.96,284.5,39°32.260374 N,122°19.680990 W,0,1,0,0,93.22,1.73,450233.000,1,439.200,14758.66,0.11,0.22,-5.68,1.21728716846888,351.60,0.100,0.50,500,13.5,0,0.119999997317791,255,98.20,6260,-50.00,39,255,1.50,0.01,-0.02,142.00,3.99000000953674,118.00,-1024.0,99,208.759994506836,244.399993896484,57.87,21.76,1.74045598506927
161811.800,12,142.73,284.6,39°32.260914 N,122°19.683684 W,0,1,0,0,93.38,1.87,450333.000,1,439.300,14762.61,-0.06,0.22,-5.63,1.31153972802365,470.05,0.100,0.41,500,13.5,0,0.109999999403954,255,98.20,6287,-50.00,39,255,1.50,0.01,-0.02,143.00,4.03000020980835,118.00,-1024.0,92,208.759994506836,244.399993896484,58.45,21.76,1.59541797637939
161811.900,12,143.26,284.7,39°32.261454 N,122°19.686390 W,0,1,0,0,93.55,2.02,450433.000,1,439.400,14766.59,-0.04,0.15,-5.59,1.40725125298413,712.83,0.100,0.33,500,13.5,0,0.129999995231628,255,98.20,6355,-50.00,39,255,1.50,0.01,-0.02,143.50,4.05999994277954,118.00,-1024.0,97,208.759994506836,244.399993896484,58.89,21.76,1.88549399375916
161812.000,12,144.21,284.6,39°32.262000 N,122°19.689108 W,0,1,0,0,93.68,2.12,450533.000,1,439.500,14770.58,0.01,0.27,-5.54,1.47283166449394,1000.00,0.100,0.32,500,13.5,0,0.239999994635582,255,98.20,6355,-50.00,39,255,1.50,0.01,-0.02,144.40,3.8199999332428,118.00,-1024.0,97,208.759994506836,244.399993896484,55.40,21.76,3.48091197013855
161812.100,12,144.47,284.7,39°32.262552 N,122°19.691832 W,0,1,0,0,93.83,2.27,450633.000,1,439.600,14774.59,-0.07,0.07,-5.49,1.56985436624398,1000.00,0.100,0.22,500,13.5,0,0.180000007152557,255,98.20,6373,-50.00,39,255,1.50,0.13,-0.19,145.20,4.1100001335144,118.00,-1024.0,0,208.759994506836,244.399993896484,59.61,21.76,2.61068391799927
161812.200,12,143.44,284.7,39°32.263092 N,122°19.694526 W,0,1,0,0,93.96,2.38,450733.000,1,439.700,14778.59,0.04,-0.29,-5.43,1.65641862216087,1000.00,0.100,0.16,500,13.5,1,27.0699996948242,255,98.20,6191,-50.00,39,255,1.50,0.13,-0.19,145.20,4.1399998664856,118.00,-1024.0,0,208.759994506836,244.399993896484,60.05,21.76,392.617889404297
161812.300,12,142.82,284.9,39°32.263644 N,122°19.697202 W,0,1,0,0,94.12,2.48,450833.000,1,439.800,14782.56,-0.17,-0.18,-5.37,1.73921567254574,1000.00,0.100,0.14,500,13.5,1,32.3699989318848,255,98.20,6066,-50.00,39,255,1.50,0.13,-0.19,144.10,4.23000001907349,118.00,-1024.0,0,208.759994506836,244.399993896484,61.35,21.76,469.488006591797
161812.400,12,141.58,285.1,39°32.264196 N,122°19.699854 W,0,1,0,0,94.27,2.59,450933.000,1,439.900,14786.51,-0.09,-0.35,-5.30,1.83071533506611,1000.00,0.100,0.24,500,13.5,1,48.4000015258789,255,98.20,6066,-50.00,39,255,1.50,0.13,-0.19,143.50,4.07999992370605,118.00,-1024.0,0,208.759994506836,244.399993896484,59.18,21.76,701.98388671875
161812.500,12,139.02,285.1,39°32.264736 N,122°19.702440 W,0,1,0,0,94.39,2.70,451033.000,1,440.000,14790.41,-0.04,-0.73,-5.24,1.94215262442365,1000.00,0.100,0.48,500,13.5,1,51.4599990844727,255,98.20,5920,-50.00,39,255,1.50,0.12,-0.92,142.10,3.9300000667572,118.00,-1024.0,0,208.759994506836,244.399993896484,57.00,21.76,746.365478515625
161812.600,12,136.35,285.3,39°32.265270 N,122°19.704972 W,0,1,0,0,94.54,2.81,451133.000,1,440.100,14794.23,-0.13,-0.76,-5.17,2.05946635764892,1000.00,0.100,0.62,500,13.5,1,56.4300003051758,255,98.20,5568,-50.00,39,255,1.50,0.12,-0.92,139.40,3.96000003814697,118.00,0.0,0,208.759994506836,244.399993896484,57.44,21.76,818.449401855469
161812.700,12,133.67,285.4,39°32.265798 N,122°19.707462 W,0,1,0,0,94.72,2.95,451233.000,1,440.200,14797.98,-0.03,-0.76,-5.09,2.20839068765336,1000.00,0.100,0.69,500,13.5,1,59.5,255,98.20,5508,-50.00,39,255,1.50,0.12,-0.92,136.70,3.79999995231628,118.00,0.0,0,208.759994506836,244.399993896484,55.11,21.76,862.97607421875
161812.800,12,131.07,285.3,39°32.266314 N,122°19.709886 W,0,1,0,0,94.77,2.92,451333.000,1,440.300,14801.66,0.04,-0.74,-5.02,2.2247314453125,1000.00,0.100,0.71,500,13.5,1,61,255,98.20,5025,-50.00,39,255,1.50,0.12,-0.92,133.90,3.75,118.00,0.0,0,208.759994506836,244.399993896484,54.39,21.76,884.731811523438
161812.900,12,127.91,285.2,39°32.266806 N,122°19.712268 W,0,1,0,0,94.94,3.02,451433.000,1,440.400,14805.26,0.06,-0.90,-4.94,2.36419926822404,1000.00,0.100,0.80,500,13.5,1,62.3400001525879,255,98.20,5025,-50.00,39,255,1.50,0.04,-1.19,131.40,3.84999990463257,118.00,-1024.0,0,208.759994506836,244.399993896484,55.84,21.76,904.166870117188
161813.000,12,124.90,285.2,39°32.267292 N,122°19.714578 W,0,1,0,0,95.06,3.10,451533.000,1,440.500,14808.77,0.03,-0.85,-4.86,2.47882271933898,1000.00,0.100,0.83,500,13.5,1,60.5299987792969,255,98.20,5336,-50.00,39,255,1.40,0.04,-1.19,127.70,3.74000000953674,118.00,-1024.0,0,208.759994506836,244.399993896484,54.24,20.31,877.914978027344
161813.100,12,122.00,285.1,39°32.267766 N,122°19.716840 W,0,1,0,0,95.13,3.10,451633.000,1,440.600,14812.20,0.06,-0.82,-4.78,2.53776732214727,1000.00,0.100,0.83,500,13.5,1,60.3400001525879,255,98.20,4950,-50.00,39,255,1.40,0.04,-1.19,125.00,3.75999999046326,118.00,-1024.0,0,208.759994506836,244.399993896484,54.53,20.31,875.159301757813
161813.200,12,118.94,285.1,39°32.268228 N,122°19.719036 W,0,1,0,0,95.19,3.10,451733.000,1,440.700,14815.55,0.00,-0.86,-4.69,2.60290556900726,1000.00,0.100,0.85,500,13.5,1,57.25,255,98.20,4736,-50.00,39,255,1.40,0.04,-1.19,122.20,3.58999991416931,118.00,-1024.0,0,208.759994506836,244.399993896484,52.07,20.31,830.342529296875
161813.300,12,115.90,285.2,39°32.268678 N,122°19.721178 W,0,1,0,0,95.32,3.13,451833.000,1,440.800,14818.81,-0.09,-0.86,-4.61,2.70244617973165,1000.00,0.100,0.85,500,13.5,1,53.7099990844727,255,98.20,4693,-50.00,39,255,1.40,0.31,-1.02,119.00,3.47000002861023,118.00,-1024.0,0,208.759994506836,244.399993896484,50.33,20.31,778.999084472656
161813.400,12,113.29,285.6,39°32.269140 N,122°19.723272 W,0,1,0,0,95.39,3.13,451933.000,1,440.900,14821.99,-0.18,-0.74,-4.52,2.76453765490944,1000.00,0.100,0.80,500,13.5,1,40.810001373291,255,98.20,4545,-50.00,39,255,1.40,0.31,-1.02,116.20,3.50999999046326,118.00,-1024.0,0,208.759994506836,244.399993896484,50.91,20.31,591.900024414063
161813.500,12,110.95,286.2,39°32.269608 N,122°19.725312 W,0,1,0,0,95.46,3.13,452033.000,1,441.000,14825.10,-0.36,-0.66,-4.44,2.82284231018819,1000.00,0.100,0.74,500,13.5,1,38.1500015258789,255,98.20,4545,-50.00,39,255,1.40,0.31,-1.02,113.50,3.45000004768372,118.00,-1024.0,0,208.759994506836,244.399993896484,50.04,20.31,553.319885253906
161813.600,12,108.77,287.0,39°32.270094 N,122°19.727304 W,0,1,0,0,95.50,3.06,452133.000,1,441.100,14828.16,-0.43,-0.62,-4.35,2.81335331488411,668.00,0.100,0.70,500,13.5,1,43.1199989318848,255,98.20,4400,-50.00,39,255,1.40,0.31,-1.02,111.10,3.48000001907349,118.00,-1024.0,0,208.759994506836,244.399993896484,50.47,20.31,625.40380859375
161813.700,12,106.69,288.7,39°32.270622 N,122°19.729230 W,0,1,0,0,95.52,3.02,452233.000,1,441.200,14831.15,-0.89,-0.59,-4.26,2.83437997937951,335.39,0.100,0.70,500,13.5,1,36,255,98.20,4415,-50.00,39,255,1.40,0.90,-0.73,109.00,3.40000009536743,118.00,-1024.0,0,208.759994506836,244.399993896484,49.31,20.31,522.136779785156
161813.800,12,104.86,290.3,39°32.271180 N,122°19.731108 W,0,1,0,0,95.56,2.99,452333.000,1,441.300,14834.09,-0.80,-0.52,-4.18,2.84959516293619,225.56,0.100,0.71,500,13.5,1,35.810001373291,255,98.20,4292,-50.00,39,255,1.40,0.90,-0.73,107.00,3.45000004768372,118.00,-1024.0,0,208.759994506836,244.399993896484,50.04,20.31,519.380981445313
161813.900,12,103.14,291.4,39°32.271756 N,122°19.732938 W,0,1,0,0,95.56,2.92,452433.000,1,441.400,14836.98,-0.58,-0.49,-4.09,2.82722513089005,182.28,0.100,0.69,500,13.5,1,0.860000014305115,255,98.20,4292,-50.00,39,255,1.40,0.90,-0.73,105.10,3.40000009536743,118.00,-1024.0,0,208.759994506836,244.399993896484,49.31,20.31,12.4732704162598
161814.000,12,102.12,293.0,39°32.272374 N,122°19.734738 W,0,1,0,0,95.57,2.84,452533.000,1,441.500,14839.83,-0.81,-0.29,-4.01,2.78501341585225,146.87,0.100,0.66,500,13.5,1,0.150000005960464,255,98.20,4305,-50.00,39,255,1.40,0.90,-0.73,103.30,3.41000008583069,118.00,-1024.0,0,208.759994506836,244.399993896484,49.46,20.31,2.17557001113892
161814.100,12,101.57,294.7,39°32.273028 N,122°19.736502 W,0,1,0,0,95.57,2.74,452633.000,1,441.600,14842.66,-0.85,-0.16,-3.93,2.69370877227528,124.16,0.100,0.65,500,13.5,0,0.239999994635582,255,98.20,4290,-50.00,39,255,1.40,0.87,-0.34,101.90,3.44000005722046,118.00,-1024.0,0,208.759994506836,244.399993896484,49.89,20.31,3.48091197013855
161814.200,12,100.82,296.2,39°32.273718 N,122°19.738224 W,0,1,0,0,95.56,2.66,452733.000,1,441.700,14845.47,-0.76,-0.21,-3.85,2.64238528834137,112.56,0.100,0.67,500,13.5,0,0.159999996423721,255,98.20,4266,-50.00,39,255,1.40,0.87,-0.34,101.10,3.41000008583069,118.00,-1024.0,33,208.759994506836,244.399993896484,49.46,20.31,2.32060790061951
161814.300,12,100.46,297.5,39°32.274426 N,122°19.739928 W,0,1,0,0,95.53,2.59,452833.000,1,441.800,14848.26,-0.64,-0.10,-3.78,2.5800800302602,106.88,0.100,0.65,500,13.5,0,0.25,255,98.20,4382,-50.00,39,255,1.40,0.87,-0.34,100.90,3.38000011444092,118.00,-1024.0,33,208.759994506836,244.399993896484,49.02,20.31,3.62595009803772
161814.400,12,100.63,298.7,39°32.275170 N,122°19.741620 W,0,1,0,0,95.52,2.48,452933.000,1,441.900,14851.05,-0.61,0.05,-3.70,2.4684242430265,111.90,0.100,0.62,500,13.5,0,0.150000005960464,255,98.20,4382,-50.00,39,255,1.40,0.87,-0.34,100.20,3.34999990463257,118.00,-1024.0,44,208.759994506836,244.399993896484,48.59,20.31,2.17557001113892
161814.500,12,100.90,300.7,39°32.275974 N,122°19.743282 W,0,1,0,0,95.54,2.45,453033.000,1,442.000,14853.85,-0.99,0.08,-3.63,2.42623665718505,107.43,0.100,0.70,500,13.5,0,0.170000001788139,255,98.20,4367,-50.00,39,255,1.40,0.85,-0.09,100.50,3.35999989509583,118.00,-1024.0,37,208.759994506836,244.399993896484,48.73,20.31,2.46564602851868
161814.600,12,100.90,302.2,39°32.276802 N,122°19.744896 W,0,1,0,0,95.42,2.23,453133.000,1,442.100,14856.66,-0.75,0.00,-3.56,2.21200348846428,103.83,0.100,0.71,500,13.5,0,0.239999994635582,255,98.20,4375,-50.00,39,255,1.40,0.85,-0.09,100.70,3.44000005722046,118.00,-1024.0,37,208.759994506836,244.399993896484,49.89,20.31,3.48091197013855
161814.700,12,100.95,303.8,39°32.277672 N,122°19.746492 W,0,1,0,0,95.31,2.05,453233.000,1,442.200,14859.46,-0.81,0.01,-3.49,2.03272972223323,103.65,0.100,0.73,500,13.5,0,0.159999996423721,255,98.20,4375,-50.00,39,255,1.40,0.85,-0.09,100.80,3.38000011444092,118.00,-1024.0,37,208.759994506836,244.399993896484,49.02,20.31,2.32060790061951
161814.800,12,100.84,305.4,39°32.278578 N,122°19.748052 W,0,1,0,0,95.23,1.91,453333.000,1,442.300,14862.26,-0.80,-0.03,-3.43,1.89205001834535,104.34,0.100,0.74,500,13.5,0,0.270000010728836,255,98.20,4393,-50.00,39,255,1.40,0.85,-0.09,100.70,3.4300000667572,118.00,-1024.0,37,208.759994506836,244.399993896484,49.75,20.31,3.91602611541748
161814.900,12,100.80,306.8,39°32.279508 N,122°19.749582 W,0,1,0,0,95.01,1.58,453433.000,1,442.400,14865.06,-0.67,-0.01,-3.37,1.57142857142857,106.09,0.100,0.73,500,13.5,0,0.180000007152557,255,98.20,4420,-50.00,39,255,1.40,0.87,-0.12,100.90,3.45000004768372,118.00,-1024.0,39,208.759994506836,244.399993896484,50.04,20.31,2.61068391799927
161815.000,12,100.73,308.5,39°32.280480 N,122°19.751070 W,0,1,0,0,94.78,1.26,453533.000,1,442.500,14867.86,-0.86,-0.02,-3.32,1.25089349535382,101.86,0.100,0.75,500,13.5,0,0.189999997615814,255,98.20,4433,-50.00,39,255,1.40,0.87,-0.12,100.90,3.40000009536743,118.00,-1024.0,39,208.759994506836,244.399993896484,49.31,20.31,2.75572204589844
161815.100,12,101.02,311.7,39°32.281548 N,122°19.752438 W,0,1,0,0,94.26,0.58,453633.000,1,442.600,14870.66,-1.57,0.08,-3.27,0.570206699928724,87.00,0.100,0.92,500,13.5,0,0.209999993443489,255,98.20,4442,-50.00,39,255,1.40,0.87,-0.12,101.20,3.4300000667572,118.00,-1024.0,40,208.759994506836,244.399993896484,49.75,20.31,3.0457980632782
